date,adriantweets,adrianlikes,elontweets,elonlikes
20241213-1740,0,0,3,6
20241213-1745,0,0,1,4
20241213-1750,0,0,2,6
20241213-1755,1,0,2,5
20241213-1800,1,4,0,0
20241213-1805,1,0,1,5
20241213-1810,0,1,3,4
20241213-1815,2,0,0,2
20241213-1820,0,0,0,0
20241213-1825,2,4,0,0
20241213-1830,1,0,0,0
20241213-1835,0,0,0,0
20241213-1840,0,0,0,0
20241213-1845,0,0,0,0
20241213-1850,1,0,0,0
20241213-1855,0,1,0,0
20241213-1900,0,0,0,0
20241213-1905,0,0,0,0
20241213-1910,0,0,0,0
20241213-1915,0,0,0,0
20241213-1920,0,0,0,0
20241213-1925,0,0,0,0
20241213-1930,0,3,0,0
20241213-1935,0,0,0,0
20241213-1940,0,0,0,0
20241213-1945,0,0,0,0
20241213-1950,0,0,0,0
20241213-1955,0,0,0,0
20241213-2000,0,0,0,0
20241213-2005,0,0,4,6
20241213-2010,0,0,5,12
20241213-2015,0,0,1,7
20241213-2020,0,0,0,3
20241213-2025,0,0,1,3
20241213-2030,0,0,0,0
20241213-2035,0,0,0,0
20241213-2040,0,0,0,0
20241213-2045,0,0,0,0
20241213-2050,0,0,0,0
20241213-2055,0,0,0,0
20241213-2100,0,0,0,0
20241213-2105,0,0,0,0
20241213-2110,0,0,0,0
20241213-2115,1,0,0,0
20241213-2120,0,0,0,0
20241213-2125,0,0,0,0
20241213-2130,0,0,0,0
20241213-2135,0,0,0,0
20241213-2140,0,0,0,0
20241213-2145,0,0,1,3
20241213-2150,0,0,3,7
20241213-2155,0,0,1,13
20241213-2200,0,0,2,9
20241213-2205,0,0,1,10
20241213-2210,0,0,1,1
20241213-2215,0,1,1,10
20241213-2220,0,0,0,4
20241213-2225,0,0,2,7
20241213-2230,0,0,0,0
20241213-2235,0,0,0,0
20241213-2240,0,0,2,11
20241213-2245,0,0,1,1
20241213-2250,0,0,1,3
20241213-2255,0,0,1,5
20241213-2300,0,0,0,7
20241213-2305,0,0,0,0
20241213-2310,0,0,0,0
20241213-2315,0,0,0,0
20241213-2320,0,0,0,0
20241213-2325,0,0,0,0
20241213-2330,0,0,0,0
20241213-2335,0,0,0,0
20241213-2340,0,0,0,0
20241213-2345,0,0,0,0
20241213-2350,0,0,0,0
20241213-2355,0,0,0,0
20241214-0000,0,0,0,0
20241214-0005,0,0,0,0
20241214-0010,0,0,0,0
20241214-0015,0,0,0,0
20241214-0020,0,0,0,0
20241214-0025,0,0,0,0
20241214-0030,0,0,0,0
20241214-0035,0,0,0,0
20241214-0040,0,0,0,0
20241214-0045,0,0,0,0
20241214-0050,0,0,0,0
20241214-0055,0,0,0,0
20241214-0100,0,0,0,0
20241214-0105,0,0,0,0
20241214-0110,0,0,0,0
20241214-0115,0,0,0,0
20241214-0120,0,0,0,0
20241214-0125,0,0,0,0
20241214-0130,0,0,0,0
20241214-0135,0,0,0,0
20241214-0140,0,0,0,0
20241214-0145,0,0,0,0
20241214-0150,0,0,0,0
20241214-0155,0,0,0,0
20241214-0200,0,0,0,0
20241214-0205,0,0,0,0
20241214-0210,0,0,0,0
20241214-0215,0,0,0,0
20241214-0220,0,0,0,0
20241214-0225,0,0,0,0
20241214-0230,0,0,0,0
20241214-0235,0,0,0,0
20241214-0240,0,0,0,0
20241214-0245,0,0,0,0
20241214-0250,0,0,0,0
20241214-0255,0,0,0,0
20241214-0300,0,0,0,0
20241214-0305,0,0,0,0
20241214-0310,0,0,0,0
20241214-0315,0,0,0,0
20241214-0320,0,0,0,0
20241214-0325,0,0,0,0
20241214-0330,0,0,0,0
20241214-0335,0,0,0,0
20241214-0340,0,0,0,0
20241214-0345,0,0,0,0
20241214-0350,0,0,0,0
20241214-0355,0,0,0,0
20241214-0400,0,0,0,0
20241214-0405,0,0,0,0
20241214-0410,0,0,0,0
20241214-0415,0,0,0,0
20241214-0420,0,0,0,0
20241214-0425,0,0,0,0
20241214-0430,0,0,0,0
20241214-0435,0,0,0,0
20241214-0440,0,0,0,0
20241214-0445,0,0,0,0
20241214-0450,0,0,0,0
20241214-0455,0,0,0,0
20241214-0500,0,0,0,0
20241214-0505,0,0,0,0
20241214-0510,0,0,0,0
20241214-0515,0,0,0,0
20241214-0520,1,0,0,0
20241214-0525,0,0,0,0
20241214-0530,1,0,0,0
20241214-0535,0,1,0,0
20241214-0540,0,0,0,0
20241214-0545,0,0,0,0
20241214-0550,0,0,0,0
20241214-0555,0,0,0,0
20241214-0600,0,0,0,0
20241214-0605,0,0,0,0
20241214-0610,0,0,0,0
20241214-0615,0,0,0,0
20241214-0620,0,0,0,0
20241214-0625,0,0,0,0
20241214-0630,0,0,0,0
20241214-0635,0,0,0,0
20241214-0640,0,0,0,0
20241214-0645,0,0,0,0
20241214-0650,0,0,0,0
20241214-0655,0,0,0,0
20241214-0700,0,0,0,0
20241214-0705,0,0,0,0
20241214-0710,0,0,0,0
20241214-0715,0,0,0,0
20241214-0720,0,0,0,0
20241214-0725,0,0,0,0
20241214-0730,0,0,0,0
20241214-0735,0,0,0,0
20241214-0740,0,0,0,0
20241214-0745,0,0,0,0
20241214-0750,0,0,0,0
20241214-0755,0,0,0,0
20241214-0800,0,0,0,0
20241214-0805,0,0,0,0
20241214-0810,0,0,0,0
20241214-0815,0,0,1,1
20241214-0820,0,0,0,1
20241214-0825,1,0,0,0
20241214-0830,0,0,0,0
20241214-0835,0,0,0,0
20241214-0840,0,0,0,0
20241214-0845,0,0,0,0
20241214-0850,0,0,0,0
20241214-0855,0,0,0,0
20241214-0900,0,0,0,0
20241214-0905,0,0,2,3
20241214-0910,0,0,1,1
20241214-0915,0,0,0,0
20241214-0920,0,0,0,0
20241214-0925,0,0,0,0
20241214-0930,0,0,0,0
20241214-0935,0,0,0,0
20241214-0940,0,0,0,0
20241214-0945,0,0,0,0
20241214-0950,0,0,0,0
20241214-0955,0,0,0,0
20241214-1000,0,0,0,0
20241214-1005,0,0,0,0
20241214-1010,0,0,0,0
20241214-1015,0,0,0,0
20241214-1020,0,0,1,0
20241214-1025,0,0,0,0
20241214-1030,0,0,0,1
20241214-1035,0,0,0,0
20241214-1040,0,0,0,0
20241214-1045,0,0,0,0
20241214-1050,0,0,0,0
20241214-1055,0,0,1,1
20241214-1100,0,0,0,0
20241214-1105,0,0,0,0
20241214-1110,0,0,0,0
20241214-1115,0,0,0,0
20241214-1120,0,0,0,0
20241214-1125,0,0,0,0
20241214-1130,0,0,0,0
20241214-1135,0,0,0,0
20241214-1140,0,0,2,11
20241214-1145,0,0,2,6
20241214-1150,0,0,0,0
20241214-1155,0,0,0,0
20241214-1200,0,0,0,0
20241214-1205,0,0,0,0
20241214-1210,0,0,0,0
20241214-1215,0,0,0,0
20241214-1220,0,0,0,0
20241214-1225,0,0,0,0
20241214-1230,0,0,0,0
20241214-1235,0,0,0,0
20241214-1240,0,0,0,0
20241214-1245,0,0,0,0
20241214-1250,0,0,0,0
20241214-1255,0,0,0,0
20241214-1300,0,0,0,0
20241214-1305,0,0,0,0
20241214-1310,0,0,0,0
20241214-1315,0,0,0,0
20241214-1320,0,0,0,0
20241214-1325,0,0,0,0
20241214-1330,0,0,0,0
20241214-1335,0,0,0,0
20241214-1340,0,0,0,0
20241214-1345,0,0,0,0
20241214-1350,0,5,0,0
20241214-1355,1,1,0,0
20241214-1400,0,1,0,0
20241214-1405,0,0,0,0
20241214-1410,0,0,0,0
20241214-1415,0,1,0,0
20241214-1420,0,0,0,0
20241214-1425,0,0,0,0
20241214-1430,1,1,0,0
20241214-1435,0,1,0,0
20241214-1440,0,0,0,0
20241214-1445,0,0,0,0
20241214-1450,1,0,0,0
20241214-1455,1,1,0,0
20241214-1500,0,0,0,0
20241214-1505,0,0,0,0
20241214-1510,0,0,0,0
20241214-1515,0,0,0,0
20241214-1520,0,0,0,0
20241214-1525,0,0,0,0
20241214-1530,0,0,0,0
20241214-1535,0,0,0,0
20241214-1540,0,1,0,0
20241214-1545,0,1,0,0
20241214-1550,0,0,0,0
20241214-1555,0,0,0,0
20241214-1600,0,0,0,0
20241214-1605,0,0,0,0
20241214-1610,0,0,0,0
20241214-1615,0,0,0,0
20241214-1620,0,0,0,0
20241214-1625,0,1,0,0
20241214-1630,0,0,0,0
20241214-1635,0,0,0,0
20241214-1640,0,2,0,0
20241214-1645,0,1,1,6
20241214-1650,0,0,1,1
20241214-1655,0,0,1,1
20241214-1700,1,1,2,2
20241214-1705,0,0,2,7
20241214-1710,0,0,0,0
20241214-1715,0,0,0,0
20241214-1720,1,1,0,0
20241214-1725,0,1,0,0
20241214-1730,0,0,0,0
20241214-1735,0,0,0,0
20241214-1740,0,0,0,0
20241214-1745,0,0,0,0
20241214-1750,0,0,0,0
20241214-1755,0,0,0,0
20241214-1800,0,0,0,0
20241214-1805,0,0,0,0
20241214-1810,0,0,0,0
20241214-1815,0,0,0,0
20241214-1820,0,1,0,0
20241214-1825,0,0,0,0
20241214-1830,0,0,0,0
20241214-1835,0,0,0,0
20241214-1840,0,0,0,0
20241214-1845,0,0,0,0
20241214-1850,0,0,0,0
20241214-1855,0,0,0,0
20241214-1900,0,0,0,0
20241214-1905,0,0,0,0
20241214-1910,0,0,0,0
20241214-1915,0,0,0,0
20241214-1920,0,0,0,0
20241214-1925,0,0,0,0
20241214-1930,0,0,0,0
20241214-1935,0,1,0,0
20241214-1940,0,0,0,0
20241214-1945,0,0,0,0
20241214-1950,1,0,0,0
20241214-1955,0,0,0,0
20241214-2000,0,0,0,3
20241214-2005,0,0,1,13
20241214-2010,0,0,1,12
20241214-2015,0,0,1,17
20241214-2020,0,0,3,5
20241214-2025,0,0,0,4
20241214-2030,0,1,0,0
20241214-2035,0,0,0,0
20241214-2040,0,0,0,0
20241214-2045,0,0,0,0
20241214-2050,0,0,0,0
20241214-2055,0,0,0,0
20241214-2100,0,0,0,0
20241214-2105,0,0,0,0
20241214-2110,0,0,0,0
20241214-2115,0,0,0,0
20241214-2120,0,0,0,0
20241214-2125,0,0,0,0
20241214-2130,0,0,0,0
20241214-2135,1,0,0,0
20241214-2140,1,0,0,0
20241214-2145,0,0,0,0
20241214-2150,0,0,0,0
20241214-2155,0,1,0,0
20241214-2200,0,0,0,0
20241214-2205,0,0,0,0
20241214-2210,0,1,0,0
20241214-2215,0,0,0,0
20241214-2220,0,0,0,1
20241214-2225,0,0,0,6
20241214-2230,0,0,2,10
20241214-2235,0,0,2,9
20241214-2240,0,0,2,6
20241214-2245,0,0,1,2
20241214-2250,0,0,1,7
20241214-2255,0,0,2,9
20241214-2300,0,0,0,1
20241214-2305,0,0,0,2
20241214-2310,0,0,3,7
20241214-2315,0,0,0,2
20241214-2320,0,0,1,0
20241214-2325,0,0,0,6
20241214-2330,0,0,1,3
20241214-2335,1,0,0,7
20241214-2340,0,0,1,2
20241214-2345,0,0,0,1
20241214-2350,0,0,0,0
20241214-2355,0,0,0,0
20241215-0000,0,1,0,0
20241215-0005,0,0,0,6
20241215-0010,0,0,2,9
20241215-0015,0,0,0,9
20241215-0020,0,0,0,2
20241215-0025,0,0,0,1
20241215-0030,0,0,0,0
20241215-0035,0,0,0,0
20241215-0040,0,0,0,0
20241215-0045,0,0,1,10
20241215-0050,0,0,1,6
20241215-0055,0,0,0,5
20241215-0100,0,0,2,4
20241215-0105,0,0,0,0
20241215-0110,0,0,0,0
20241215-0115,0,0,0,0
20241215-0120,0,0,0,0
20241215-0125,0,0,0,0
20241215-0130,0,0,0,0
20241215-0135,0,0,0,0
20241215-0140,0,0,0,0
20241215-0145,0,0,0,0
20241215-0150,0,0,0,0
20241215-0155,0,0,0,0
20241215-0200,0,0,0,0
20241215-0205,0,0,0,0
20241215-0210,0,0,0,0
20241215-0215,0,0,0,0
20241215-0220,0,0,0,0
20241215-0225,0,0,0,0
20241215-0230,0,0,0,0
20241215-0235,0,0,0,0
20241215-0240,0,0,0,0
20241215-0245,0,0,0,0
20241215-0250,0,0,0,0
20241215-0255,0,0,0,0
20241215-0300,1,0,0,0
20241215-0305,0,0,0,0
20241215-0310,0,0,0,0
20241215-0315,0,0,0,0
20241215-0320,0,0,0,0
20241215-0325,0,0,0,0
20241215-0330,0,0,0,0
20241215-0335,0,0,0,0
20241215-0340,0,0,0,0
20241215-0345,0,0,0,0
20241215-0350,0,0,0,0
20241215-0355,0,0,0,0
20241215-0400,0,0,0,0
20241215-0405,0,0,0,0
20241215-0410,0,0,0,0
20241215-0415,0,0,0,0
20241215-0420,0,0,0,0
20241215-0425,0,0,0,0
20241215-0430,0,0,0,0
20241215-0435,0,0,0,0
20241215-0440,0,0,0,0
20241215-0445,0,0,0,0
20241215-0450,0,0,0,0
20241215-0455,0,0,0,0
20241215-0500,0,0,0,0
20241215-0505,0,0,0,0
20241215-0510,0,0,0,0
20241215-0515,0,0,0,0
20241215-0520,0,0,0,0
20241215-0525,0,0,0,0
20241215-0530,0,0,0,0
20241215-0535,0,0,0,0
20241215-0540,0,0,0,0
20241215-0545,0,0,0,0
20241215-0550,0,0,0,0
20241215-0555,0,0,0,0
20241215-0600,0,0,0,0
20241215-0605,0,0,0,0
20241215-0610,0,0,0,0
20241215-0615,0,0,0,0
20241215-0620,0,0,0,0
20241215-0625,0,0,0,0
20241215-0630,0,0,1,5
20241215-0635,0,0,0,0
20241215-0640,1,0,0,4
20241215-0645,0,0,0,0
20241215-0650,0,0,0,0
20241215-0655,0,0,0,0
20241215-0700,0,0,0,0
20241215-0705,0,0,0,0
20241215-0710,0,0,0,0
20241215-0715,0,0,0,0
20241215-0720,0,0,0,0
20241215-0725,0,0,0,0
20241215-0730,0,0,0,0
20241215-0735,0,0,0,0
20241215-0740,0,0,0,0
20241215-0745,0,0,0,0
20241215-0750,0,0,0,0
20241215-0755,0,0,0,0
20241215-0800,0,0,0,0
20241215-0805,0,0,0,0
20241215-0810,0,0,0,0
20241215-0815,0,0,0,0
20241215-0820,0,0,0,0
20241215-0825,0,0,0,0
20241215-0830,0,0,0,0
20241215-0835,0,0,0,0
20241215-0840,0,0,0,0
20241215-0845,0,0,0,0
20241215-0850,0,0,0,0
20241215-0855,0,0,2,6
20241215-0900,0,0,3,5
20241215-0905,0,0,0,0
20241215-0910,0,0,0,0
20241215-0915,0,0,0,0
20241215-0920,0,1,0,0
20241215-0925,0,0,0,0
20241215-0930,0,0,0,0
20241215-0935,0,0,0,0
20241215-0940,0,0,0,0
20241215-0945,0,0,0,1
20241215-0950,0,0,3,4
20241215-0955,0,0,0,0
20241215-1000,0,0,0,0
20241215-1005,0,0,1,9
20241215-1010,0,0,0,1
20241215-1015,0,0,0,0
20241215-1020,0,2,0,0
20241215-1025,0,0,0,0
20241215-1030,0,2,0,0
20241215-1035,0,0,0,0
20241215-1040,0,0,0,0
20241215-1045,0,0,0,0
20241215-1050,0,0,0,0
20241215-1055,0,0,0,0
20241215-1100,0,0,0,0
20241215-1105,0,0,0,0
20241215-1110,0,0,0,0
20241215-1115,0,0,0,0
20241215-1120,0,1,0,0
20241215-1125,0,0,0,0
20241215-1130,0,0,0,0
20241215-1135,0,0,0,0
20241215-1140,0,0,0,0
20241215-1145,0,0,1,1
20241215-1150,0,0,0,0
20241215-1155,0,0,0,0
20241215-1200,0,0,0,0
20241215-1205,0,0,0,0
20241215-1210,0,0,0,0
20241215-1215,0,0,0,0
20241215-1220,0,0,0,0
20241215-1225,0,0,0,0
20241215-1230,0,0,0,0
20241215-1235,0,0,0,0
20241215-1240,0,0,0,0
20241215-1245,0,0,0,0
20241215-1250,0,0,0,0
20241215-1255,1,0,0,0
20241215-1300,0,0,0,0
20241215-1305,0,0,0,0
20241215-1310,0,1,0,0
20241215-1315,0,0,0,0
20241215-1320,0,0,0,0
20241215-1325,0,0,0,0
20241215-1330,0,0,0,0
20241215-1335,0,0,0,0
20241215-1340,0,0,0,0
20241215-1345,0,0,0,0
20241215-1350,0,0,0,0
20241215-1355,0,0,0,0
20241215-1400,0,0,0,0
20241215-1405,0,4,0,0
20241215-1410,0,2,0,11
20241215-1415,0,0,2,6
20241215-1420,0,0,4,8
20241215-1425,0,0,4,6
20241215-1430,0,0,1,6
20241215-1435,0,0,0,6
20241215-1440,0,0,2,5
20241215-1445,0,0,1,5
20241215-1450,0,0,0,0
20241215-1455,0,0,2,6
20241215-1500,0,0,0,1
20241215-1505,0,0,1,0
20241215-1510,0,0,2,7
20241215-1515,0,0,2,11
20241215-1520,0,0,1,6
20241215-1525,0,0,5,9
20241215-1530,0,0,0,0
20241215-1535,1,2,0,0
20241215-1540,0,0,0,0
20241215-1545,0,0,0,0
20241215-1550,0,0,0,0
20241215-1555,0,0,0,0
20241215-1600,0,0,0,0
20241215-1605,0,0,0,0
20241215-1610,0,0,0,0
20241215-1615,0,0,0,0
20241215-1620,0,0,0,0
20241215-1625,0,1,0,0
20241215-1630,0,2,0,0
20241215-1635,0,0,0,0
20241215-1640,0,0,0,0
20241215-1645,0,0,0,0
20241215-1650,0,0,0,0
20241215-1655,0,0,0,0
20241215-1700,0,0,0,0
20241215-1705,0,0,0,0
20241215-1710,0,0,0,0
20241215-1715,0,0,0,0
20241215-1720,0,0,0,0
20241215-1725,0,0,0,0
20241215-1730,0,0,0,0
20241215-1735,0,0,0,0
20241215-1740,0,0,0,0
20241215-1745,0,0,0,0
20241215-1750,0,0,0,0
20241215-1755,1,1,0,0
20241215-1800,1,0,0,0
20241215-1805,0,0,0,0
20241215-1810,0,0,0,0
20241215-1815,0,0,0,0
20241215-1820,0,0,0,0
20241215-1825,0,0,0,0
20241215-1830,0,0,0,0
20241215-1835,0,0,0,0
20241215-1840,0,0,0,0
20241215-1845,0,0,0,0
20241215-1850,0,0,0,0
20241215-1855,0,0,0,0
20241215-1900,0,0,0,0
20241215-1905,0,0,0,0
20241215-1910,0,0,0,0
20241215-1915,0,0,0,1
20241215-1920,0,0,0,0
20241215-1925,0,0,0,0
20241215-1930,0,0,0,0
20241215-1935,0,0,0,0
20241215-1940,0,0,0,0
20241215-1945,0,0,0,0
20241215-1950,0,0,0,0
20241215-1955,0,0,0,0
20241215-2000,0,0,0,0
20241215-2005,0,0,0,0
20241215-2010,0,0,0,0
20241215-2015,0,0,0,0
20241215-2020,0,0,0,0
20241215-2025,0,0,0,0
20241215-2030,0,0,0,0
20241215-2035,0,0,0,0
20241215-2040,0,0,0,0
20241215-2045,0,0,0,0
20241215-2050,0,0,0,1
20241215-2055,0,0,0,0
20241215-2100,0,0,0,0
20241215-2105,0,0,0,0
20241215-2110,0,2,0,0
20241215-2115,0,0,1,3
20241215-2120,0,0,0,0
20241215-2125,0,0,0,0
20241215-2130,0,0,0,0
20241215-2135,0,0,0,0
20241215-2140,0,0,0,0
20241215-2145,0,0,0,0
20241215-2150,0,0,0,0
20241215-2155,0,0,0,0
20241215-2200,0,0,0,0
20241215-2205,0,0,0,0
20241215-2210,0,0,0,0
20241215-2215,0,0,0,0
20241215-2220,0,0,0,0
20241215-2225,0,0,0,0
20241215-2230,0,0,1,3
20241215-2235,0,0,0,2
20241215-2240,0,0,4,10
20241215-2245,0,0,1,2
20241215-2250,0,0,2,1
20241215-2255,0,0,2,11
20241215-2300,0,0,2,14
20241215-2305,0,0,1,13
20241215-2310,0,0,0,6
20241215-2315,0,0,4,7
20241215-2320,0,0,0,0
20241215-2325,0,0,0,0
20241215-2330,0,0,0,0
20241215-2335,0,0,0,0
20241215-2340,0,0,0,0
20241215-2345,0,0,0,0
20241215-2350,0,0,0,0
20241215-2355,0,0,0,0
20241216-0000,0,0,0,0
20241216-0005,0,0,0,0
20241216-0010,0,0,0,0
20241216-0015,0,0,0,0
20241216-0020,0,0,0,0
20241216-0025,0,0,0,0
20241216-0030,0,0,0,0
20241216-0035,0,0,0,0
20241216-0040,0,0,0,0
20241216-0045,0,0,0,0
20241216-0050,0,0,0,0
20241216-0055,0,0,0,0
20241216-0100,0,0,0,0
20241216-0105,0,0,0,0
20241216-0110,0,0,0,0
20241216-0115,0,0,0,0
20241216-0120,0,0,0,0
20241216-0125,0,0,0,0
20241216-0130,0,0,0,0
20241216-0135,0,0,0,0
20241216-0140,0,0,0,0
20241216-0145,0,0,0,0
20241216-0150,0,0,0,0
20241216-0155,0,0,0,0
20241216-0200,0,0,0,0
20241216-0205,0,0,0,0
20241216-0210,0,0,0,0
20241216-0215,0,0,0,0
20241216-0220,0,0,0,0
20241216-0225,0,0,0,0
20241216-0230,0,0,0,0
20241216-0235,0,0,0,0
20241216-0240,0,0,0,0
20241216-0245,0,0,0,0
20241216-0250,1,0,0,0
20241216-0255,0,0,0,0
20241216-0300,0,0,0,14
20241216-0305,0,0,0,9
20241216-0310,0,0,0,2
20241216-0315,0,0,3,3
20241216-0320,0,0,2,5
20241216-0325,0,0,0,3
20241216-0330,0,0,0,3
20241216-0335,0,0,0,0
20241216-0340,0,0,0,0
20241216-0345,0,0,0,0
20241216-0350,0,0,0,0
20241216-0355,0,0,0,0
20241216-0400,0,0,0,0
20241216-0405,0,0,0,0
20241216-0410,0,0,0,0
20241216-0415,0,1,0,0
20241216-0420,0,0,0,7
20241216-0425,0,0,5,9
20241216-0430,0,0,1,7
20241216-0435,0,0,0,0
20241216-0440,0,0,0,0
20241216-0445,0,0,0,0
20241216-0450,0,0,0,0
20241216-0455,0,0,0,0
20241216-0500,0,0,0,0
20241216-0505,0,0,0,0
20241216-0510,0,0,0,0
20241216-0515,0,0,0,0
20241216-0520,0,0,0,0
20241216-0525,0,0,0,0
20241216-0530,0,0,0,0
20241216-0535,0,0,0,0
20241216-0540,0,0,0,0
20241216-0545,0,0,0,0
20241216-0550,0,0,0,0
20241216-0555,0,0,0,0
20241216-0600,0,0,0,0
20241216-0605,0,0,0,0
20241216-0610,0,0,0,0
20241216-0615,0,0,0,0
20241216-0620,0,0,0,0
20241216-0625,0,0,0,0
20241216-0630,0,0,0,0
20241216-0635,0,0,0,0
20241216-0640,0,0,0,0
20241216-0645,0,0,0,0
20241216-0650,0,0,0,0
20241216-0655,0,0,0,0
20241216-0700,0,0,0,0
20241216-0705,0,0,0,0
20241216-0710,0,0,0,0
20241216-0715,0,0,0,0
20241216-0720,0,0,0,0
20241216-0725,0,0,0,0
20241216-0730,0,0,0,0
20241216-0735,0,0,0,0
20241216-0740,0,0,0,0
20241216-0745,0,0,0,0
20241216-0750,0,0,0,0
20241216-0755,0,0,0,0
20241216-0800,0,0,0,0
20241216-0805,0,0,0,0
20241216-0810,0,0,0,0
20241216-0815,0,0,0,0
20241216-0820,0,0,0,0
20241216-0825,0,0,0,0
20241216-0830,0,0,0,0
20241216-0835,0,0,0,0
20241216-0840,0,0,0,0
20241216-0845,0,0,0,0
20241216-0850,0,0,0,0
20241216-0855,0,0,0,0
20241216-0900,0,0,0,0
20241216-0905,0,0,0,0
20241216-0910,0,0,0,2
20241216-0915,0,0,5,10
20241216-0920,0,0,0,0
20241216-0925,0,0,0,0
20241216-0930,0,0,0,0
20241216-0935,0,0,0,0
20241216-0940,0,0,2,2
20241216-0945,0,0,1,7
20241216-0950,0,0,0,0
20241216-0955,0,0,0,0
20241216-1000,0,0,0,0
20241216-1005,0,0,0,0
20241216-1010,0,0,1,0
20241216-1015,0,0,0,0
20241216-1020,0,0,0,0
20241216-1025,0,0,0,0
20241216-1030,0,0,0,0
20241216-1035,0,0,0,0
20241216-1040,0,0,0,0
20241216-1045,0,0,0,0
20241216-1050,0,0,0,0
20241216-1055,0,1,0,0
20241216-1100,0,0,0,0
20241216-1105,0,1,0,0
20241216-1110,1,0,0,0
20241216-1115,0,0,0,0
20241216-1120,0,0,0,0
20241216-1125,0,0,0,0
20241216-1130,0,0,1,2
20241216-1135,0,0,1,8
20241216-1140,0,0,0,0
20241216-1145,0,0,0,0
20241216-1150,0,0,0,0
20241216-1155,0,0,0,0
20241216-1200,0,0,0,0
20241216-1205,0,0,0,0
20241216-1210,0,0,0,0
20241216-1215,0,0,0,0
20241216-1220,0,0,0,0
20241216-1225,0,0,0,0
20241216-1230,0,0,0,0
20241216-1235,0,0,0,0
20241216-1240,0,0,0,0
20241216-1245,0,0,0,0
20241216-1250,0,0,0,0
20241216-1255,0,0,0,0
20241216-1300,0,0,0,0
20241216-1305,0,0,0,0
20241216-1310,0,0,0,0
20241216-1315,0,0,0,0
20241216-1320,0,0,0,0
20241216-1325,0,0,0,0
20241216-1330,0,1,0,0
20241216-1335,0,0,0,0
20241216-1340,1,0,0,0
20241216-1345,1,1,0,0
20241216-1350,0,0,0,0
20241216-1355,0,0,0,0
20241216-1400,0,0,0,3
20241216-1405,0,0,3,7
20241216-1410,0,0,2,1
20241216-1415,0,0,4,9
20241216-1420,0,0,4,16
20241216-1425,1,1,3,8
20241216-1430,0,1,1,1
20241216-1435,0,0,0,0
20241216-1440,1,0,0,0
20241216-1445,0,0,0,0
20241216-1450,0,1,0,0
20241216-1455,0,0,0,0
20241216-1500,1,2,0,0
20241216-1505,0,1,0,0
20241216-1510,0,1,0,0
20241216-1515,0,0,0,0
20241216-1520,0,0,0,0
20241216-1525,0,0,0,0
20241216-1530,0,1,0,0
20241216-1535,0,0,0,0
20241216-1540,0,0,0,0
20241216-1545,0,0,0,7
20241216-1550,0,0,0,0
20241216-1555,0,0,0,0
20241216-1600,0,0,0,2
20241216-1605,0,1,1,4
20241216-1610,0,2,3,3
20241216-1615,0,0,0,1
20241216-1620,0,0,2,6
20241216-1625,0,0,1,5
20241216-1630,0,1,5,7
20241216-1635,0,0,1,0
20241216-1640,0,0,1,3
20241216-1645,0,0,3,8
20241216-1650,0,0,3,5
20241216-1655,0,0,0,0
20241216-1700,0,0,5,14
20241216-1705,0,0,1,3
20241216-1710,0,0,7,12
20241216-1715,0,0,0,4
20241216-1720,0,0,3,5
20241216-1725,0,0,1,6
20241216-1730,0,0,2,1
20241216-1735,0,0,1,2
20241216-1740,0,0,0,0
20241216-1745,0,0,0,0
20241216-1750,2,1,0,2
20241216-1755,0,2,1,6
20241216-1800,0,2,0,4
20241216-1805,0,1,0,5
20241216-1810,0,0,0,1
20241216-1815,0,0,0,0
20241216-1820,0,0,0,0
20241216-1825,0,0,0,0
20241216-1830,0,0,0,0
20241216-1835,0,0,0,0
20241216-1840,0,0,0,0
20241216-1845,0,0,0,2
20241216-1850,0,0,0,0
20241216-1855,0,0,4,2
20241216-1900,0,0,1,5
20241216-1905,0,0,4,7
20241216-1910,0,0,0,6
20241216-1915,0,0,0,0
20241216-1920,0,0,0,0
20241216-1925,0,0,2,4
20241216-1930,0,0,0,0
20241216-1935,0,0,0,0
20241216-1940,0,0,1,1
20241216-1945,0,0,0,0
20241216-1950,0,0,0,0
20241216-1955,0,0,2,5
20241216-2000,0,0,2,12
20241216-2005,0,0,1,0
20241216-2010,0,0,0,1
20241216-2015,0,0,2,4
20241216-2020,0,0,0,0
20241216-2025,0,0,0,6
20241216-2030,0,0,0,0
20241216-2035,0,0,0,0
20241216-2040,0,0,0,0
20241216-2045,0,0,0,0
20241216-2050,0,0,0,0
20241216-2055,0,0,0,0
20241216-2100,0,0,0,0
20241216-2105,0,0,2,5
20241216-2110,0,0,0,7
20241216-2115,0,0,5,6
20241216-2120,0,0,1,5
20241216-2125,0,0,1,4
20241216-2130,0,0,2,10
20241216-2135,0,0,1,7
20241216-2140,0,0,1,7
20241216-2145,0,0,0,3
20241216-2150,0,0,1,4
20241216-2155,0,0,0,0
20241216-2200,0,0,0,0
20241216-2205,0,0,0,0
20241216-2210,0,0,0,0
20241216-2215,0,0,0,0
20241216-2220,0,0,0,0
20241216-2225,0,0,0,0
20241216-2230,0,0,0,0
20241216-2235,0,0,0,0
20241216-2240,0,0,0,0
20241216-2245,0,0,0,0
20241216-2250,0,0,0,0
20241216-2255,0,0,0,0
20241216-2300,0,1,0,0
20241216-2305,0,1,0,0
20241216-2310,0,0,0,0
